Month,ANZSCO_TITLE,GCCSA,Adzuna_count,ANZSCO_CODE,IVI_count
2018-09-01,Technicians and Trades Workers,Rest of NT,39,3,69.333
2018-09-01,Technicians and Trades Workers,Rest of Qld,894,3,2838.333
2018-09-01,Technicians and Trades Workers,Rest of SA,98,3,156
2018-09-01,Technicians and Trades Workers,Rest of Tas.,41,3,123
2018-09-01,Technicians and Trades Workers,Rest of Vic.,599,3,957.334
2018-09-01,Technicians and Trades Workers,Rest of WA,334,3,1048.667
2018-09-01,Community and Personal Service Workers,Australian Capital Territory,269,4,407.333
2018-09-01,Community and Personal Service Workers,Greater Adelaide,492,4,618.333
2018-09-01,Community and Personal Service Workers,Greater Brisbane,509,4,1701.333
2018-09-01,Community and Personal Service Workers,Greater Darwin,128,4,112.667
2018-09-01,Community and Personal Service Workers,Greater Hobart,54,4,129.667
2018-09-01,Community and Personal Service Workers,Greater Melbourne,2445,4,3585
2018-09-01,Community and Personal Service Workers,Greater Perth,938,4,983.333
2018-09-01,Community and Personal Service Workers,Greater Sydney,2735,4,4059.333
2018-09-01,Community and Personal Service Workers,Rest of NSW,933,4,1401.001
2018-09-01,Community and Personal Service Workers,Rest of NT,48,4,72
2018-09-01,Community and Personal Service Workers,Rest of Qld,579,4,1446.334
2018-09-01,Community and Personal Service Workers,Rest of SA,116,4,79.667
2018-09-01,Community and Personal Service Workers,Rest of Tas.,35,4,70
2018-09-01,Community and Personal Service Workers,Rest of Vic.,750,4,776.3340000000001
2018-09-01,Community and Personal Service Workers,Rest of WA,181,4,174.667
2018-09-01,Clerical and Administrative Workers,Australian Capital Territory,656,5,1051
2018-09-01,Clerical and Administrative Workers,Greater Adelaide,454,5,1134.333
2018-09-01,Clerical and Administrative Workers,Greater Brisbane,370,5,3321
2018-09-01,Clerical and Administrative Workers,Greater Darwin,191,5,233.333
2018-09-01,Clerical and Administrative Workers,Greater Hobart,51,5,172
2018-09-01,Clerical and Administrative Workers,Greater Melbourne,3527,5,8201
2018-09-01,Clerical and Administrative Workers,Greater Perth,807,5,2024.333
2018-09-01,Clerical and Administrative Workers,Greater Sydney,5108,5,11501.667
2018-09-01,Clerical and Administrative Workers,Rest of NSW,576,5,1775.3319999999999
2018-09-01,Clerical and Administrative Workers,Rest of NT,34,5,70
2018-09-01,Clerical and Administrative Workers,Rest of Qld,431,5,1854.667
2018-09-01,Clerical and Administrative Workers,Rest of SA,42,5,84.667
2018-09-01,Clerical and Administrative Workers,Rest of Tas.,18,5,90.667
2018-09-01,Clerical and Administrative Workers,Rest of Vic.,436,5,806.3340000000001
2018-09-01,Clerical and Administrative Workers,Rest of WA,100,5,299.666
2018-09-01,Sales Workers,Australian Capital Territory,262,6,333
2018-09-01,Sales Workers,Greater Adelaide,328,6,574.333
2018-09-01,Sales Workers,Greater Brisbane,442,6,1743.667
2018-09-01,Sales Workers,Greater Darwin,52,6,101.333
2018-09-01,Sales Workers,Greater Hobart,37,6,93
2018-09-01,Sales Workers,Greater Melbourne,2009,6,3861.667
2018-09-01,Sales Workers,Greater Perth,712,6,1062.333
2018-09-01,Sales Workers,Greater Sydney,2397,6,4923.667
2018-09-01,Sales Workers,Rest of NSW,518,6,1127.667
2018-09-01,Sales Workers,Rest of NT,20,6,28.667
2018-09-01,Sales Workers,Rest of Qld,427,6,1137.667
2018-09-01,Sales Workers,Rest of SA,63,6,48.667
2018-09-01,Sales Workers,Rest of Tas.,51,6,66.333
2018-09-01,Sales Workers,Rest of Vic.,1479,6,501.66700000000003
2018-09-01,Sales Workers,Rest of WA,83,6,166.334
2018-09-01,Machinery Operators and Drivers,Australian Capital Territory,149,7,132.667
2018-09-01,Machinery Operators and Drivers,Greater Adelaide,309,7,450.333
2018-09-01,Machinery Operators and Drivers,Greater Brisbane,308,7,1153.333
2018-09-01,Machinery Operators and Drivers,Greater Darwin,69,7,97.333
2018-09-01,Machinery Operators and Drivers,Greater Hobart,18,7,48.667
2018-09-01,Machinery Operators and Drivers,Greater Melbourne,1410,7,2175.667
2018-09-01,Machinery Operators and Drivers,Greater Perth,745,7,790.333
2018-09-01,Machinery Operators and Drivers,Greater Sydney,1755,7,2075.333
2018-09-01,Machinery Operators and Drivers,Rest of NSW,436,7,759.999
2018-09-01,Machinery Operators and Drivers,Rest of NT,24,7,29.333
2018-09-01,Machinery Operators and Drivers,Rest of Qld,417,7,1148.333
2018-09-01,Machinery Operators and Drivers,Rest of SA,76,7,58.667
2018-09-01,Machinery Operators and Drivers,Rest of Tas.,19,7,42.667
2018-09-01,Machinery Operators and Drivers,Rest of Vic.,345,7,301.66700000000003
2018-09-01,Machinery Operators and Drivers,Rest of WA,185,7,569
2018-09-01,Labourers,Australian Capital Territory,120,8,249.667
2018-09-01,Labourers,Greater Adelaide,230,8,598.333
2018-09-01,Labourers,Greater Brisbane,199,8,1385.333
2018-09-01,Labourers,Greater Darwin,42,8,104
2018-09-01,Labourers,Greater Hobart,25,8,79.667
2018-09-01,Labourers,Greater Melbourne,768,8,2445.667
2018-09-01,Labourers,Greater Perth,327,8,791
2018-09-01,Labourers,Greater Sydney,898,8,2240
2018-09-01,Labourers,Rest of NSW,441,8,1336.333
2018-09-01,Labourers,Rest of NT,17,8,53.333
2018-09-01,Labourers,Rest of Qld,404,8,1418.666
2018-09-01,Labourers,Rest of SA,69,8,139
2018-09-01,Labourers,Rest of Tas.,29,8,76.333
2018-09-01,Labourers,Rest of Vic.,248,8,588
2018-09-01,Labourers,Rest of WA,162,8,345.666
2018-10-01,Managers,Australian Capital Territory,564,1,746.667
2018-10-01,Managers,Greater Adelaide,438,1,785
2018-10-01,Managers,Greater Brisbane,347,1,2395.667
2018-10-01,Managers,Greater Darwin,182,1,174.333
2018-10-01,Managers,Greater Hobart,46,1,104.333
2018-10-01,Managers,Greater Melbourne,3742,1,6303.333
2018-10-01,Managers,Greater Perth,897,1,1380.333
2018-10-01,Managers,Greater Sydney,5710,1,9282.333
2018-10-01,Managers,Rest of NSW,879,1,1145.667
2018-10-01,Managers,Rest of NT,40,1,59
2018-10-01,Managers,Rest of Qld,611,1,1135.333
2018-10-01,Managers,Rest of SA,158,1,61
2018-10-01,Managers,Rest of Tas.,76,1,63.333
2018-10-01,Managers,Rest of Vic.,616,1,591.999
2018-10-01,Managers,Rest of WA,212,1,234
2018-10-01,Professionals,Australian Capital Territory,1568,2,2209
2018-10-01,Professionals,Greater Adelaide,1098,2,1818
2018-10-01,Professionals,Greater Brisbane,618,2,6271
2018-10-01,Professionals,Greater Darwin,503,2,363.333
2018-10-01,Professionals,Greater Hobart,230,2,281.667
2018-10-01,Professionals,Greater Melbourne,9220,2,13264.333
2018-10-01,Professionals,Greater Perth,2337,2,3717.667
2018-10-01,Professionals,Greater Sydney,12333,2,17769
2018-10-01,Professionals,Rest of NSW,2438,2,3331.665
2018-10-01,Professionals,Rest of NT,128,2,149.667
2018-10-01,Professionals,Rest of Qld,1240,2,3076.333
2018-10-01,Professionals,Rest of SA,185,2,188.333
2018-10-01,Professionals,Rest of Tas.,105,2,197
2018-10-01,Professionals,Rest of Vic.,1953,2,1607.999
2018-10-01,Professionals,Rest of WA,392,2,740
2018-10-01,Technicians and Trades Workers,Australian Capital Territory,229,3,554.667
2018-10-01,Technicians and Trades Workers,Greater Adelaide,400,3,1190.333
2018-10-01,Technicians and Trades Workers,Greater Brisbane,286,3,2874
2018-10-01,Technicians and Trades Workers,Greater Darwin,139,3,246.333
2018-10-01,Technicians and Trades Workers,Greater Hobart,50,3,179.333
2018-10-01,Technicians and Trades Workers,Greater Melbourne,1988,3,5795.667
2018-10-01,Technicians and Trades Workers,Greater Perth,1087,3,2507
2018-10-01,Technicians and Trades Workers,Greater Sydney,2374,3,6124.333
2018-10-01,Technicians and Trades Workers,Rest of NSW,689,3,2313.999
2018-10-01,Technicians and Trades Workers,Rest of NT,18,3,75
2018-10-01,Technicians and Trades Workers,Rest of Qld,616,3,2826.334
2018-10-01,Technicians and Trades Workers,Rest of SA,85,3,168.333
2018-10-01,Technicians and Trades Workers,Rest of Tas.,35,3,136
2018-10-01,Technicians and Trades Workers,Rest of Vic.,488,3,1016.6669999999999
2018-10-01,Technicians and Trades Workers,Rest of WA,382,3,1088.334
2018-10-01,Community and Personal Service Workers,Australian Capital Territory,238,4,417.333
2018-10-01,Community and Personal Service Workers,Greater Adelaide,302,4,665
2018-10-01,Community and Personal Service Workers,Greater Brisbane,399,4,1744.667
2018-10-01,Community and Personal Service Workers,Greater Darwin,130,4,108.667
2018-10-01,Community and Personal Service Workers,Greater Hobart,40,4,135.333
2018-10-01,Community and Personal Service Workers,Greater Melbourne,2150,4,3760.333
2018-10-01,Community and Personal Service Workers,Greater Perth,745,4,1018.667
2018-10-01,Community and Personal Service Workers,Greater Sydney,2290,4,4144.333
2018-10-01,Community and Personal Service Workers,Rest of NSW,891,4,1461.666
2018-10-01,Community and Personal Service Workers,Rest of NT,46,4,67.667
2018-10-01,Community and Personal Service Workers,Rest of Qld,469,4,1538.001
2018-10-01,Community and Personal Service Workers,Rest of SA,114,4,82.334
2018-10-01,Community and Personal Service Workers,Rest of Tas.,22,4,77.334
2018-10-01,Community and Personal Service Workers,Rest of Vic.,755,4,846.333
2018-10-01,Community and Personal Service Workers,Rest of WA,212,4,185.666
2018-10-01,Clerical and Administrative Workers,Australian Capital Territory,511,5,1026.667
2018-10-01,Clerical and Administrative Workers,Greater Adelaide,350,5,1113.667
2018-10-01,Clerical and Administrative Workers,Greater Brisbane,220,5,3308.333
2018-10-01,Clerical and Administrative Workers,Greater Darwin,121,5,224
2018-10-01,Clerical and Administrative Workers,Greater Hobart,35,5,167.667
2018-10-01,Clerical and Administrative Workers,Greater Melbourne,3121,5,8292.333
2018-10-01,Clerical and Administrative Workers,Greater Perth,740,5,2012
2018-10-01,Clerical and Administrative Workers,Greater Sydney,4411,5,11167.667
2018-10-01,Clerical and Administrative Workers,Rest of NSW,493,5,1753.666
2018-10-01,Clerical and Administrative Workers,Rest of NT,33,5,77
2018-10-01,Clerical and Administrative Workers,Rest of Qld,318,5,1863.666
2018-10-01,Clerical and Administrative Workers,Rest of SA,39,5,92.334
2018-10-01,Clerical and Administrative Workers,Rest of Tas.,15,5,84.334
2018-10-01,Clerical and Administrative Workers,Rest of Vic.,424,5,832.334
2018-10-01,Clerical and Administrative Workers,Rest of WA,78,5,309.66700000000003
2018-10-01,Sales Workers,Australian Capital Territory,110,6,360.667
2018-10-01,Sales Workers,Greater Adelaide,257,6,597.333
2018-10-01,Sales Workers,Greater Brisbane,325,6,1777.667
2018-10-01,Sales Workers,Greater Darwin,50,6,101
2018-10-01,Sales Workers,Greater Hobart,23,6,90.333
2018-10-01,Sales Workers,Greater Melbourne,1529,6,3834.333
2018-10-01,Sales Workers,Greater Perth,513,6,1078
2018-10-01,Sales Workers,Greater Sydney,1957,6,4950.333
2018-10-01,Sales Workers,Rest of NSW,754,6,1150.998
2018-10-01,Sales Workers,Rest of NT,25,6,26.667
2018-10-01,Sales Workers,Rest of Qld,557,6,1193
2018-10-01,Sales Workers,Rest of SA,271,6,55.334
2018-10-01,Sales Workers,Rest of Tas.,160,6,72.334
2018-10-01,Sales Workers,Rest of Vic.,534,6,506
2018-10-01,Sales Workers,Rest of WA,247,6,184
2018-10-01,Machinery Operators and Drivers,Australian Capital Territory,126,7,139.667
2018-10-01,Machinery Operators and Drivers,Greater Adelaide,247,7,456.333
2018-10-01,Machinery Operators and Drivers,Greater Brisbane,177,7,1149.667
2018-10-01,Machinery Operators and Drivers,Greater Darwin,49,7,103.667
2018-10-01,Machinery Operators and Drivers,Greater Hobart,15,7,49.333
2018-10-01,Machinery Operators and Drivers,Greater Melbourne,1055,7,2276
2018-10-01,Machinery Operators and Drivers,Greater Perth,543,7,834
2018-10-01,Machinery Operators and Drivers,Greater Sydney,1261,7,2087.333
2018-10-01,Machinery Operators and Drivers,Rest of NSW,382,7,754.667
2018-10-01,Machinery Operators and Drivers,Rest of NT,16,7,30.333
2018-10-01,Machinery Operators and Drivers,Rest of Qld,304,7,1143.666
2018-10-01,Machinery Operators and Drivers,Rest of SA,51,7,60.333
2018-10-01,Machinery Operators and Drivers,Rest of Tas.,13,7,53
2018-10-01,Machinery Operators and Drivers,Rest of Vic.,283,7,319.66700000000003
2018-10-01,Machinery Operators and Drivers,Rest of WA,261,7,608
2018-10-01,Labourers,Australian Capital Territory,52,8,254
2018-10-01,Labourers,Greater Adelaide,157,8,623.667
2018-10-01,Labourers,Greater Brisbane,140,8,1364.333
2018-10-01,Labourers,Greater Darwin,41,8,100.333
2018-10-01,Labourers,Greater Hobart,14,8,81.667
2018-10-01,Labourers,Greater Melbourne,597,8,2549.333
2018-10-01,Labourers,Greater Perth,239,8,810
2018-10-01,Labourers,Greater Sydney,641,8,2297.333
2018-10-01,Labourers,Rest of NSW,365,8,1373.001
2018-10-01,Labourers,Rest of NT,18,8,53.333
2018-10-01,Labourers,Rest of Qld,320,8,1473
2018-10-01,Labourers,Rest of SA,66,8,137.667
2018-10-01,Labourers,Rest of Tas.,13,8,87.334
2018-10-01,Labourers,Rest of Vic.,220,8,613.3340000000001
2018-10-01,Labourers,Rest of WA,115,8,365.33299999999997
2018-11-01,Managers,Australian Capital Territory,595,1,749
2018-11-01,Managers,Greater Adelaide,511,1,758.333
2018-11-01,Managers,Greater Brisbane,347,1,2316
2018-11-01,Managers,Greater Darwin,233,1,171
2018-11-01,Managers,Greater Hobart,108,1,121.333
2018-11-01,Managers,Greater Melbourne,4725,1,6047.667
2018-11-01,Managers,Greater Perth,1059,1,1319
2018-11-01,Managers,Greater Sydney,6577,1,8869.667
2018-11-01,Managers,Rest of NSW,2001,1,1120.667
2018-11-01,Managers,Rest of NT,95,1,63
2018-11-01,Managers,Rest of Qld,1238,1,1099.3339999999998
2018-11-01,Managers,Rest of SA,786,1,62
2018-11-01,Managers,Rest of Tas.,528,1,67.333
2018-11-01,Managers,Rest of Vic.,1272,1,613
2018-11-01,Managers,Rest of WA,651,1,222.333
2018-11-01,Professionals,Australian Capital Territory,2571,2,2209
2018-11-01,Professionals,Greater Adelaide,1585,2,1835
2018-11-01,Professionals,Greater Brisbane,687,2,6237.333
2018-11-01,Professionals,Greater Darwin,620,2,366
2018-11-01,Professionals,Greater Hobart,327,2,276
2018-11-01,Professionals,Greater Melbourne,11740,2,12889.333
2018-11-01,Professionals,Greater Perth,2893,2,3695.667
2018-11-01,Professionals,Greater Sydney,14631,2,17189
2018-11-01,Professionals,Rest of NSW,3732,2,3229.334
2018-11-01,Professionals,Rest of NT,165,2,142.333
2018-11-01,Professionals,Rest of Qld,1890,2,3039.333
2018-11-01,Professionals,Rest of SA,538,2,192.333
2018-11-01,Professionals,Rest of Tas.,367,2,208
2018-11-01,Professionals,Rest of Vic.,1898,2,1573.333
2018-11-01,Professionals,Rest of WA,1279,2,750.6669999999999
2018-11-01,Technicians and Trades Workers,Australian Capital Territory,174,3,518.667
2018-11-01,Technicians and Trades Workers,Greater Adelaide,388,3,1132.333
2018-11-01,Technicians and Trades Workers,Greater Brisbane,251,3,2701.667
2018-11-01,Technicians and Trades Workers,Greater Darwin,96,3,235.667
2018-11-01,Technicians and Trades Workers,Greater Hobart,43,3,177.333
2018-11-01,Technicians and Trades Workers,Greater Melbourne,2053,3,5521.667
2018-11-01,Technicians and Trades Workers,Greater Perth,1025,3,2418
2018-11-01,Technicians and Trades Workers,Greater Sydney,2377,3,5861.667
2018-11-01,Technicians and Trades Workers,Rest of NSW,800,3,2225.333
2018-11-01,Technicians and Trades Workers,Rest of NT,36,3,75.333
2018-11-01,Technicians and Trades Workers,Rest of Qld,603,3,2679.666
2018-11-01,Technicians and Trades Workers,Rest of SA,129,3,176.333
2018-11-01,Technicians and Trades Workers,Rest of Tas.,42,3,138.334
2018-11-01,Technicians and Trades Workers,Rest of Vic.,512,3,987.001
2018-11-01,Technicians and Trades Workers,Rest of WA,387,3,1081.667
2018-11-01,Community and Personal Service Workers,Australian Capital Territory,218,4,412.667
2018-11-01,Community and Personal Service Workers,Greater Adelaide,424,4,650.333
2018-11-01,Community and Personal Service Workers,Greater Brisbane,371,4,1693.667
2018-11-01,Community and Personal Service Workers,Greater Darwin,160,4,107.333
2018-11-01,Community and Personal Service Workers,Greater Hobart,85,4,131
2018-11-01,Community and Personal Service Workers,Greater Melbourne,2761,4,3626.333
2018-11-01,Community and Personal Service Workers,Greater Perth,740,4,997.667
2018-11-01,Community and Personal Service Workers,Greater Sydney,2630,4,4014.667
2018-11-01,Community and Personal Service Workers,Rest of NSW,1052,4,1437.668
2018-11-01,Community and Personal Service Workers,Rest of NT,47,4,63.333
2018-11-01,Community and Personal Service Workers,Rest of Qld,442,4,1568.333
2018-11-01,Community and Personal Service Workers,Rest of SA,108,4,88.666
2018-11-01,Community and Personal Service Workers,Rest of Tas.,116,4,84
2018-11-01,Community and Personal Service Workers,Rest of Vic.,519,4,839.6659999999999
2018-11-01,Community and Personal Service Workers,Rest of WA,195,4,188
2018-11-01,Clerical and Administrative Workers,Australian Capital Territory,471,5,1000.333
2018-11-01,Clerical and Administrative Workers,Greater Adelaide,368,5,1089
2018-11-01,Clerical and Administrative Workers,Greater Brisbane,189,5,3229
2018-11-01,Clerical and Administrative Workers,Greater Darwin,143,5,209.667
2018-11-01,Clerical and Administrative Workers,Greater Hobart,76,5,172.667
2018-11-01,Clerical and Administrative Workers,Greater Melbourne,3333,5,7914.333
2018-11-01,Clerical and Administrative Workers,Greater Perth,850,5,1953.333
2018-11-01,Clerical and Administrative Workers,Greater Sydney,4373,5,10595
2018-11-01,Clerical and Administrative Workers,Rest of NSW,683,5,1670.667
2018-11-01,Clerical and Administrative Workers,Rest of NT,37,5,75.333
2018-11-01,Clerical and Administrative Workers,Rest of Qld,360,5,1772.666
2018-11-01,Clerical and Administrative Workers,Rest of SA,37,5,100
2018-11-01,Clerical and Administrative Workers,Rest of Tas.,50,5,89.333
2018-11-01,Clerical and Administrative Workers,Rest of Vic.,362,5,806.667
2018-11-01,Clerical and Administrative Workers,Rest of WA,100,5,314.33299999999997
2018-11-01,Sales Workers,Australian Capital Territory,170,6,379
2018-11-01,Sales Workers,Greater Adelaide,288,6,583.333
2018-11-01,Sales Workers,Greater Brisbane,259,6,1664.667
2018-11-01,Sales Workers,Greater Darwin,72,6,94.333
2018-11-01,Sales Workers,Greater Hobart,56,6,88.667
2018-11-01,Sales Workers,Greater Melbourne,1641,6,3518
2018-11-01,Sales Workers,Greater Perth,457,6,985.333
2018-11-01,Sales Workers,Greater Sydney,1815,6,4659.333
